"Any";"Mes";"Codi_Districte";"Nom_Districte";"Codi_Barri";"Nom_Barri";"Sexe";"Demanda_ocupacio";"Nombre"
2022;4;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Homes";"Demanda No Aturats";112
2022;4;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Homes";"Demanda No Aturats";118
2022;4;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Homes";"Demanda No Aturats";82
2022;4;6;"GrÃ cia";29;"el Coll";"Homes";"Demanda No Aturats";34
2022;4;6;"GrÃ cia";30;"la Salut";"Homes";"Demanda No Aturats";70
2022;4;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Homes";"Demanda No Aturats";235
2022;4;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Homes";"Demanda No Aturats";166
2022;4;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Homes";"Demanda No Aturats";132
2022;4;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Homes";"Demanda No Aturats";50
2022;4;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Homes";"Demanda No Aturats";206
2022;4;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Homes";"Demanda No Aturats";52
2022;4;7;"Horta-GuinardÃ³";37;"el Carmel";"Homes";"Demanda No Aturats";180
2022;4;7;"Horta-GuinardÃ³";38;"la Teixonera";"Homes";"Demanda No Aturats";63
2022;4;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Homes";"Demanda No Aturats";40
2022;4;7;"Horta-GuinardÃ³";40;"Montbau";"Homes";"Demanda No Aturats";29
2022;4;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Homes";"Demanda No Aturats";31
2022;4;7;"Horta-GuinardÃ³";42;"la Clota";"Homes";"Demanda No Aturats";2
2022;4;7;"Horta-GuinardÃ³";43;"Horta";"Homes";"Demanda No Aturats";173
2022;4;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Homes";"Demanda No Aturats";175
2022;4;8;"Nou Barris";45;"Porta";"Homes";"Demanda No Aturats";170
2022;4;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Homes";"Demanda No Aturats";109
2022;4;8;"Nou Barris";47;"Can Peguera";"Homes";"Demanda No Aturats";14
2022;4;8;"Nou Barris";48;"la Guineueta";"Homes";"Demanda No Aturats";99
2022;4;8;"Nou Barris";49;"Canyelles";"Homes";"Demanda No Aturats";48
2022;4;8;"Nou Barris";50;"les Roquetes";"Homes";"Demanda No Aturats";104
2022;4;8;"Nou Barris";51;"Verdun";"Homes";"Demanda No Aturats";80
2022;4;8;"Nou Barris";52;"la Prosperitat";"Homes";"Demanda No Aturats";191
2022;4;8;"Nou Barris";53;"la Trinitat Nova";"Homes";"Demanda No Aturats";78
2022;4;8;"Nou Barris";54;"Torre BarÃ³";"Homes";"Demanda No Aturats";22
2022;4;8;"Nou Barris";55;"Ciutat Meridiana";"Homes";"Demanda No Aturats";114
2022;4;8;"Nou Barris";56;"Vallbona";"Homes";"Demanda No Aturats";13
2022;4;9;"Sant Andreu";57;"la Trinitat Vella";"Homes";"Demanda No Aturats";106
2022;4;9;"Sant Andreu";58;"BarÃ³ de Viver";"Homes";"Demanda No Aturats";19
2022;4;9;"Sant Andreu";59;"el Bon Pastor";"Homes";"Demanda No Aturats";106
2022;4;9;"Sant Andreu";60;"Sant Andreu";"Homes";"Demanda No Aturats";431
2022;4;9;"Sant Andreu";61;"la Sagrera";"Homes";"Demanda No Aturats";177
2022;4;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Homes";"Demanda No Aturats";86
2022;4;9;"Sant Andreu";63;"Navas";"Homes";"Demanda No Aturats";132
2022;4;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Homes";"Demanda No Aturats";222
2022;4;10;"Sant MartÃ­";65;"el Clot";"Homes";"Demanda No Aturats";155
2022;4;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Homes";"Demanda No Aturats";75
2022;4;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Homes";"Demanda No Aturats";48
2022;4;10;"Sant MartÃ­";68;"el Poblenou";"Homes";"Demanda No Aturats";167
2022;4;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Homes";"Demanda No Aturats";87
2022;4;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Homes";"Demanda No Aturats";198
2022;4;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Homes";"Demanda No Aturats";123
2022;4;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Homes";"Demanda No Aturats";164
2022;4;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Homes";"Demanda No Aturats";185
2022;4;99;"No consta";99;"No consta";"Homes";"Demanda No Aturats";12
